date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-01-23,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-01-24,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-01-25,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-01-26,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-01-27,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-01-28,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-01-29,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-01-30,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-01-31,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-01,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-02,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-03,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-04,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-05,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-06,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-07,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-08,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-09,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-10,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-11,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-12,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-13,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-14,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-15,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-16,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
2020-02-17,Montana,0.0,0,0,0.0,0.0,38,37,1,57153.0,1068778
