date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-01-23,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-01-24,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-01-25,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-01-26,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-01-27,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-01-28,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-01-29,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-01-30,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-01-31,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-01,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-02,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-03,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-04,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-05,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-06,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-07,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-08,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-09,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-10,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-11,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-12,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-13,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-14,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-15,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-16,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-17,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-18,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-19,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-20,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-21,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-22,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-23,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-24,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-25,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-26,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-27,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-28,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-02-29,Rhode Island,0.0,0,0,0.0,0.0,-3,-3,0,71169.0,1059361
2020-03-01,Rhode Island,0.0,1,0,1.0,0.0,-3,-3,0,71169.0,1059361
2020-03-02,Rhode Island,0.0,2,0,1.0,0.0,-3,-3,0,71169.0,1059361
2020-03-03,Rhode Island,0.0,2,0,0.0,0.0,-3,-3,0,71169.0,1059361
