date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-01-23,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-01-24,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-01-25,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-01-26,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-01-27,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-01-28,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-01-29,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-01-30,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-01-31,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-01,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-02,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-03,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-04,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-05,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-06,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-07,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-08,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-09,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-10,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-11,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-12,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-13,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-14,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-15,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-16,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-17,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-18,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-19,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-20,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-21,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-22,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-23,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-24,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-25,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-26,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-27,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-28,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-02-29,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-01,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-02,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-03,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-04,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-05,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-06,Hawaii,0.0,0,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-07,Hawaii,0.0,1,0,1.0,0.0,28,27,0,83102.0,1415872
2020-03-08,Hawaii,0.0,1,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-09,Hawaii,0.0,1,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-10,Hawaii,0.0,3,0,2.0,0.0,28,27,0,83102.0,1415872
2020-03-11,Hawaii,0.0,2,0,-1.0,0.0,28,27,0,83102.0,1415872
2020-03-12,Hawaii,0.0,2,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-13,Hawaii,0.0,2,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-14,Hawaii,0.0,4,0,2.0,0.0,28,27,0,83102.0,1415872
2020-03-15,Hawaii,0.0,6,0,2.0,0.0,28,27,0,83102.0,1415872
2020-03-16,Hawaii,0.0,8,0,2.0,0.0,28,27,0,83102.0,1415872
2020-03-17,Hawaii,0.0,10,0,2.0,0.0,28,27,0,83102.0,1415872
2020-03-18,Hawaii,0.0,15,0,5.0,0.0,28,27,0,83102.0,1415872
2020-03-19,Hawaii,0.0,25,0,10.0,0.0,28,27,0,83102.0,1415872
2020-03-20,Hawaii,0.0,36,0,11.0,0.0,28,27,0,83102.0,1415872
2020-03-21,Hawaii,0.0,36,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-22,Hawaii,0.0,53,0,17.0,0.0,28,27,0,83102.0,1415872
2020-03-23,Hawaii,0.0,56,0,3.0,0.0,28,27,0,83102.0,1415872
2020-03-24,Hawaii,0.0,90,1,34.0,1.0,28,27,0,83102.0,1415872
2020-03-25,Hawaii,0.0,91,0,1.0,-1.0,28,27,0,83102.0,1415872
2020-03-26,Hawaii,0.0,95,0,4.0,0.0,28,27,0,83102.0,1415872
2020-03-27,Hawaii,0.0,106,0,11.0,0.0,28,27,0,83102.0,1415872
2020-03-28,Hawaii,0.0,149,0,43.0,0.0,28,27,0,83102.0,1415872
2020-03-29,Hawaii,0.0,149,0,0.0,0.0,28,27,0,83102.0,1415872
2020-03-30,Hawaii,0.0,175,0,26.0,0.0,28,27,0,83102.0,1415872
2020-03-31,Hawaii,0.0,204,0,29.0,0.0,28,27,0,83102.0,1415872
2020-04-01,Hawaii,0.0,224,1,20.0,1.0,28,27,0,83102.0,1415872
2020-04-02,Hawaii,0.0,256,1,32.0,0.0,28,27,0,83102.0,1415872
2020-04-03,Hawaii,0.0,319,3,63.0,2.0,28,27,0,83102.0,1415872
2020-04-04,Hawaii,0.0,351,3,32.0,0.0,28,27,0,83102.0,1415872
2020-04-05,Hawaii,0.0,371,4,20.0,1.0,28,27,0,83102.0,1415872
2020-04-06,Hawaii,0.0,387,5,16.0,1.0,28,27,0,83102.0,1415872
2020-04-07,Hawaii,0.0,410,5,23.0,0.0,27,27,0,83102.0,1415872
2020-04-08,Hawaii,0.0,410,5,0.0,0.0,27,27,0,83102.0,1415872
2020-04-09,Hawaii,0.0,442,6,32.0,1.0,27,27,0,83102.0,1415872
2020-04-10,Hawaii,0.0,442,6,0.0,0.0,27,27,0,83102.0,1415872
2020-04-11,Hawaii,0.0,465,8,23.0,2.0,27,27,0,83102.0,1415872
2020-04-12,Hawaii,0.0,499,9,34.0,1.0,27,27,0,83102.0,1415872
2020-04-13,Hawaii,0.0,504,9,5.0,0.0,27,27,0,83102.0,1415872
2020-04-14,Hawaii,0.0,511,9,7.0,0.0,27,27,0,83102.0,1415872
2020-04-15,Hawaii,0.0,524,9,13.0,0.0,27,27,0,83102.0,1415872
2020-04-16,Hawaii,0.0,530,9,6.0,0.0,27,27,0,83102.0,1415872
2020-04-17,Hawaii,0.0,541,9,11.0,0.0,27,27,0,83102.0,1415872
2020-04-18,Hawaii,0.0,574,9,33.0,0.0,27,27,0,83102.0,1415872
2020-04-19,Hawaii,0.0,580,10,6.0,1.0,27,27,0,83102.0,1415872
2020-04-20,Hawaii,0.0,584,10,4.0,0.0,27,27,0,83102.0,1415872
2020-04-21,Hawaii,0.0,586,10,2.0,0.0,27,27,0,83102.0,1415872
2020-04-22,Hawaii,0.0,592,12,6.0,2.0,27,27,0,83102.0,1415872
2020-04-23,Hawaii,0.0,596,12,4.0,0.0,27,27,0,83102.0,1415872
2020-04-24,Hawaii,0.0,601,13,5.0,1.0,27,27,0,83102.0,1415872
2020-04-25,Hawaii,0.0,605,13,4.0,0.0,27,27,0,83102.0,1415872
2020-04-26,Hawaii,0.0,606,14,1.0,1.0,27,27,0,83102.0,1415872
2020-04-27,Hawaii,0.0,607,16,1.0,2.0,27,27,0,83102.0,1415872
2020-04-28,Hawaii,0.0,609,16,2.0,0.0,27,27,0,83102.0,1415872
2020-04-29,Hawaii,0.0,613,16,4.0,0.0,27,27,0,83102.0,1415872
2020-04-30,Hawaii,0.0,618,16,5.0,0.0,27,27,0,83102.0,1415872
2020-05-01,Hawaii,0.0,619,16,1.0,0.0,27,27,0,83102.0,1415872
2020-05-02,Hawaii,0.0,620,16,1.0,0.0,27,27,0,83102.0,1415872
2020-05-03,Hawaii,0.0,620,17,0.0,1.0,27,27,0,83102.0,1415872
2020-05-04,Hawaii,0.0,621,17,1.0,0.0,27,27,0,83102.0,1415872
2020-05-05,Hawaii,0.0,625,17,4.0,0.0,27,27,0,83102.0,1415872
2020-05-06,Hawaii,0.0,626,17,1.0,0.0,27,27,0,83102.0,1415872
2020-05-07,Hawaii,0.0,629,17,3.0,0.0,27,27,0,83102.0,1415872
2020-05-08,Hawaii,0.0,629,17,0.0,0.0,27,27,0,83102.0,1415872
2020-05-09,Hawaii,0.0,631,17,2.0,0.0,27,27,0,83102.0,1415872
2020-05-10,Hawaii,0.0,632,17,1.0,0.0,27,27,0,83102.0,1415872
2020-05-11,Hawaii,0.0,634,17,2.0,0.0,27,27,0,83102.0,1415872
2020-05-12,Hawaii,0.0,635,17,1.0,0.0,27,27,0,83102.0,1415872
2020-05-13,Hawaii,0.0,638,17,3.0,0.0,27,27,0,83102.0,1415872
2020-05-14,Hawaii,0.0,637,17,-1.0,0.0,27,27,0,83102.0,1415872
2020-05-15,Hawaii,0.0,638,17,1.0,0.0,27,27,0,83102.0,1415872
2020-05-16,Hawaii,0.0,639,17,1.0,0.0,27,27,0,83102.0,1415872
2020-05-17,Hawaii,0.0,640,17,1.0,0.0,27,27,0,83102.0,1415872
2020-05-18,Hawaii,0.0,640,17,0.0,0.0,27,27,0,83102.0,1415872
2020-05-19,Hawaii,0.0,641,17,1.0,0.0,27,27,0,83102.0,1415872
2020-05-20,Hawaii,0.0,643,17,2.0,0.0,27,27,0,83102.0,1415872
