date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-01-23,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-01-24,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-01-25,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-01-26,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-01-27,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-01-28,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-01-29,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-01-30,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-01-31,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-01,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-02,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-03,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-04,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-05,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-06,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-07,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-08,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-09,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-10,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-11,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-12,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-13,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-14,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-15,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-16,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-17,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-18,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-19,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-20,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-21,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-22,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-23,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-24,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-25,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-26,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-27,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-28,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-02-29,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-03-01,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-03-02,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-03-03,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-03-04,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-03-05,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-03-06,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-03-07,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
2020-03-08,Ohio,0.0,0,1,0.0,0.0,129,126,3,58642.0,11689100
