date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-01-23,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-01-24,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-01-25,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-01-26,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-01-27,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-01-28,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-01-29,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-01-30,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-01-31,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-01,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-02,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-03,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-04,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-05,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-06,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-07,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-08,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-09,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-10,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-11,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-12,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-13,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-14,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-15,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-16,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-17,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-18,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-19,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-20,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-21,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-22,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-23,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-24,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-25,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-26,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-27,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-28,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-02-29,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-03-01,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-03-02,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-03-03,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-03-04,Nevada,0.0,0,0,0.0,0.0,20,20,0,63276.0,3080156
2020-03-05,Nevada,0.0,1,0,1.0,0.0,20,20,0,63276.0,3080156
2020-03-06,Nevada,0.0,2,0,1.0,0.0,20,20,0,63276.0,3080156
2020-03-07,Nevada,0.0,2,0,0.0,0.0,20,20,0,63276.0,3080156
2020-03-08,Nevada,0.0,4,0,2.0,0.0,20,20,0,63276.0,3080156
2020-03-09,Nevada,0.0,4,0,0.0,0.0,20,20,0,63276.0,3080156
2020-03-10,Nevada,0.0,4,0,0.0,0.0,20,20,0,63276.0,3080156
2020-03-11,Nevada,0.0,7,0,3.0,0.0,20,20,0,63276.0,3080156
2020-03-12,Nevada,0.0,10,0,3.0,0.0,20,20,0,63276.0,3080156
2020-03-13,Nevada,0.0,18,0,8.0,0.0,20,20,0,63276.0,3080156
2020-03-14,Nevada,0.0,20,0,2.0,0.0,20,20,0,63276.0,3080156
2020-03-15,Nevada,0.0,20,0,0.0,0.0,20,20,0,63276.0,3080156
2020-03-16,Nevada,0.0,45,1,25.0,1.0,20,20,0,63276.0,3080156
2020-03-17,Nevada,0.0,55,1,10.0,0.0,20,20,0,63276.0,3080156
2020-03-18,Nevada,0.0,55,1,0.0,0.0,20,20,0,63276.0,3080156
2020-03-19,Nevada,0.0,95,1,40.0,0.0,20,20,0,63276.0,3080156
2020-03-20,Nevada,0.0,161,2,66.0,1.0,20,20,0,63276.0,3080156
2020-03-21,Nevada,0.0,161,2,0.0,0.0,20,20,0,63276.0,3080156
2020-03-22,Nevada,0.0,190,2,29.0,0.0,20,20,0,63276.0,3080156
2020-03-23,Nevada,0.0,245,4,55.0,2.0,20,20,0,63276.0,3080156
2020-03-24,Nevada,0.0,278,4,33.0,0.0,20,20,0,63276.0,3080156
2020-03-25,Nevada,0.0,323,6,45.0,2.0,20,20,0,63276.0,3080156
2020-03-26,Nevada,0.0,420,10,97.0,4.0,20,20,0,63276.0,3080156
2020-03-27,Nevada,0.0,536,10,116.0,0.0,20,20,0,63276.0,3080156
2020-03-28,Nevada,0.0,626,10,90.0,0.0,20,20,0,63276.0,3080156
2020-03-29,Nevada,0.0,920,15,294.0,5.0,20,20,0,63276.0,3080156
2020-03-30,Nevada,0.0,1012,15,92.0,0.0,20,20,0,63276.0,3080156
2020-03-31,Nevada,0.0,1114,26,102.0,11.0,20,20,0,63276.0,3080156
2020-04-01,Nevada,0.0,1279,31,165.0,5.0,20,20,0,63276.0,3080156
2020-04-02,Nevada,0.0,1463,38,184.0,7.0,20,20,0,63276.0,3080156
2020-04-03,Nevada,0.0,1514,43,51.0,5.0,20,20,0,63276.0,3080156
2020-04-04,Nevada,0.0,1742,46,228.0,3.0,20,20,0,63276.0,3080156
2020-04-05,Nevada,0.0,1855,46,113.0,0.0,20,20,0,63276.0,3080156
2020-04-06,Nevada,0.0,1953,46,98.0,0.0,20,20,0,63276.0,3080156
2020-04-07,Nevada,0.0,2124,72,171.0,26.0,20,20,0,63276.0,3080156
2020-04-08,Nevada,0.0,2259,72,135.0,0.0,20,20,0,63276.0,3080156
2020-04-09,Nevada,0.0,2456,81,197.0,9.0,20,20,0,63276.0,3080156
2020-04-10,Nevada,0.0,2722,90,266.0,9.0,20,20,0,63276.0,3080156
2020-04-11,Nevada,0.0,2702,102,-20.0,12.0,20,20,0,63276.0,3080156
2020-04-12,Nevada,0.0,2836,112,134.0,10.0,20,20,0,63276.0,3080156
2020-04-13,Nevada,0.0,2990,114,154.0,2.0,35,34,1,63276.0,3080156
2020-04-14,Nevada,0.0,3134,126,144.0,12.0,35,34,1,63276.0,3080156
2020-04-15,Nevada,0.0,3211,131,77.0,5.0,35,34,1,63276.0,3080156
2020-04-16,Nevada,0.0,3214,137,3.0,6.0,35,34,1,63276.0,3080156
2020-04-17,Nevada,0.0,3524,142,310.0,5.0,35,34,1,63276.0,3080156
2020-04-18,Nevada,0.0,3626,151,102.0,9.0,35,34,1,63276.0,3080156
2020-04-19,Nevada,0.0,3728,158,102.0,7.0,35,34,1,63276.0,3080156
2020-04-20,Nevada,0.0,3830,159,102.0,1.0,35,34,1,63276.0,3080156
2020-04-21,Nevada,0.0,3937,163,107.0,4.0,35,34,1,63276.0,3080156
2020-04-22,Nevada,0.0,4081,172,144.0,9.0,35,34,1,63276.0,3080156
2020-04-23,Nevada,0.0,4208,195,127.0,23.0,35,34,1,63276.0,3080156
2020-04-24,Nevada,0.0,4398,197,190.0,2.0,35,34,1,63276.0,3080156
2020-04-25,Nevada,0.0,4539,205,141.0,8.0,35,34,1,63276.0,3080156
2020-04-26,Nevada,0.0,4734,206,195.0,1.0,35,34,1,63276.0,3080156
2020-04-27,Nevada,0.0,4700,206,-34.0,0.0,35,34,1,63276.0,3080156
2020-04-28,Nevada,0.0,4821,219,121.0,13.0,35,34,1,63276.0,3080156
2020-04-29,Nevada,0.0,4934,230,113.0,11.0,35,34,1,63276.0,3080156
2020-04-30,Nevada,0.0,5053,243,119.0,13.0,35,34,1,63276.0,3080156
2020-05-01,Nevada,0.0,5248,246,195.0,3.0,35,34,1,63276.0,3080156
2020-05-02,Nevada,0.0,5389,255,141.0,9.0,35,34,1,63276.0,3080156
2020-05-03,Nevada,0.0,5472,258,83.0,3.0,35,34,1,63276.0,3080156
2020-05-04,Nevada,0.0,5630,265,158.0,7.0,35,34,1,63276.0,3080156
2020-05-05,Nevada,0.0,5660,270,30.0,5.0,35,34,1,63276.0,3080156
2020-05-06,Nevada,0.0,5741,289,81.0,19.0,35,34,1,63276.0,3080156
2020-05-07,Nevada,0.0,5855,297,114.0,8.0,35,34,1,63276.0,3080156
2020-05-08,Nevada,0.0,5920,294,65.0,-3.0,35,34,1,63276.0,3080156
2020-05-09,Nevada,0.0,6171,313,251.0,19.0,35,34,1,63276.0,3080156
2020-05-10,Nevada,0.0,6120,310,-51.0,-3.0,35,34,1,63276.0,3080156
2020-05-11,Nevada,0.0,6152,312,32.0,2.0,38,37,1,63276.0,3080156
2020-05-12,Nevada,0.0,6313,321,161.0,9.0,42,41,1,63276.0,3080156
2020-05-13,Nevada,0.0,6476,331,163.0,10.0,42,41,1,63276.0,3080156
2020-05-14,Nevada,0.0,6504,333,28.0,2.0,41,40,1,63276.0,3080156
2020-05-15,Nevada,0.0,6733,343,229.0,10.0,33,32,1,63276.0,3080156
2020-05-16,Nevada,0.0,6813,347,80.0,4.0,33,32,1,63276.0,3080156
2020-05-17,Nevada,0.0,6949,350,136.0,3.0,33,32,1,63276.0,3080156
2020-05-18,Nevada,0.0,7061,358,112.0,8.0,33,32,1,63276.0,3080156
2020-05-19,Nevada,0.0,7096,358,35.0,0.0,31,31,0,63276.0,3080156
2020-05-20,Nevada,0.0,7388,377,292.0,19.0,34,34,1,63276.0,3080156
2020-05-21,Nevada,0.0,7400,383,12.0,6.0,32,31,0,63276.0,3080156
2020-05-22,Nevada,0.0,7525,386,125.0,3.0,31,31,0,63276.0,3080156
2020-05-23,Nevada,0.0,7526,387,1.0,1.0,31,30,0,63276.0,3080156
2020-05-24,Nevada,0.0,7881,380,355.0,-7.0,28,28,0,63276.0,3080156
2020-05-25,Nevada,0.0,7956,394,75.0,14.0,29,28,0,63276.0,3080156
2020-05-26,Nevada,0.0,8057,394,101.0,0.0,30,29,0,63276.0,3080156
2020-05-27,Nevada,0.0,8150,402,93.0,8.0,34,33,1,63276.0,3080156
2020-05-28,Nevada,0.0,8248,406,98.0,4.0,34,34,1,63276.0,3080156
2020-05-29,Nevada,0.0,8376,406,128.0,0.0,28,28,0,63276.0,3080156
2020-05-30,Nevada,0.0,8517,417,141.0,11.0,28,28,0,63276.0,3080156
2020-05-31,Nevada,0.0,8628,417,111.0,0.0,25,25,0,63276.0,3080156
2020-06-01,Nevada,0.0,8702,417,74.0,0.0,27,27,0,63276.0,3080156
2020-06-02,Nevada,0.0,8858,417,156.0,0.0,28,27,0,63276.0,3080156
2020-06-03,Nevada,0.0,8951,431,93.0,14.0,28,28,0,63276.0,3080156
2020-06-04,Nevada,0.0,9129,430,178.0,-1.0,27,27,0,63276.0,3080156
2020-06-05,Nevada,0.0,9309,436,180.0,6.0,25,25,0,63276.0,3080156
2020-06-06,Nevada,0.0,9491,437,182.0,1.0,26,26,0,63276.0,3080156
2020-06-07,Nevada,0.0,9669,438,178.0,1.0,26,26,0,63276.0,3080156
2020-06-08,Nevada,0.0,9816,442,147.0,4.0,25,25,0,63276.0,3080156
2020-06-09,Nevada,0.0,10045,446,229.0,4.0,26,26,0,63276.0,3080156
2020-06-10,Nevada,0.0,10218,449,173.0,3.0,27,27,0,63276.0,3080156
2020-06-11,Nevada,0.0,10473,459,255.0,10.0,25,25,0,63276.0,3080156
2020-06-12,Nevada,0.0,10704,461,231.0,2.0,24,24,0,63276.0,3080156
2020-06-13,Nevada,0.0,10997,462,293.0,1.0,26,26,0,63276.0,3080156
2020-06-14,Nevada,0.0,11201,463,204.0,1.0,25,24,0,63276.0,3080156
2020-06-15,Nevada,0.0,11315,465,114.0,2.0,26,26,0,63276.0,3080156
2020-06-16,Nevada,0.0,11683,467,368.0,2.0,26,26,0,63276.0,3080156
2020-06-17,Nevada,0.0,11854,473,171.0,6.0,27,27,0,63276.0,3080156
2020-06-18,Nevada,0.0,12169,475,315.0,2.0,27,26,0,63276.0,3080156
2020-06-19,Nevada,0.0,12524,479,355.0,4.0,28,28,0,63276.0,3080156
2020-06-20,Nevada,0.0,12976,486,452.0,7.0,28,28,0,63276.0,3080156
2020-06-21,Nevada,0.0,13240,487,264.0,1.0,28,28,0,63276.0,3080156
2020-06-22,Nevada,0.0,13528,489,288.0,2.0,28,28,0,63276.0,3080156
2020-06-23,Nevada,0.0,13997,492,469.0,3.0,30,29,0,63276.0,3080156
2020-06-24,Nevada,0.0,14362,494,365.0,2.0,34,34,1,63276.0,3080156
2020-06-25,Nevada,0.0,14859,495,497.0,1.0,37,36,1,63276.0,3080156
2020-06-26,Nevada,0.0,15240,498,381.0,3.0,37,37,1,63276.0,3080156
2020-06-27,Nevada,0.0,16339,500,1099.0,2.0,40,39,1,63276.0,3080156
2020-06-28,Nevada,0.0,17160,500,821.0,0.0,41,40,1,63276.0,3080156
2020-06-29,Nevada,0.0,17894,504,734.0,4.0,45,44,1,63276.0,3080156
2020-06-30,Nevada,0.0,18456,507,562.0,3.0,48,47,1,63276.0,3080156
2020-07-01,Nevada,0.0,19101,511,645.0,4.0,51,50,1,63276.0,3080156
2020-07-02,Nevada,0.0,19733,525,632.0,14.0,54,53,1,63276.0,3080156
2020-07-03,Nevada,0.0,20718,528,985.0,3.0,58,57,1,63276.0,3080156
2020-07-04,Nevada,0.0,21575,530,857.0,2.0,62,61,1,63276.0,3080156
2020-07-05,Nevada,0.0,22418,534,843.0,4.0,63,62,1,63276.0,3080156
2020-07-06,Nevada,0.0,22909,537,491.0,3.0,62,61,1,63276.0,3080156
2020-07-07,Nevada,0.0,23785,548,876.0,11.0,71,70,1,63276.0,3080156
2020-07-08,Nevada,0.0,24301,553,516.0,5.0,73,72,1,63276.0,3080156
2020-07-09,Nevada,0.0,24904,571,603.0,18.0,79,77,1,63276.0,3080156
2020-07-10,Nevada,0.0,25908,579,1004.0,8.0,78,76,1,63276.0,3080156
2020-07-11,Nevada,0.0,26838,592,930.0,13.0,77,76,1,63276.0,3080156
2020-07-12,Nevada,0.0,27683,593,845.0,1.0,75,74,1,63276.0,3080156
2020-07-13,Nevada,0.0,28515,593,832.0,0.0,80,79,1,63276.0,3080156
2020-07-14,Nevada,0.0,29619,612,1104.0,19.0,83,82,1,63276.0,3080156
2020-07-15,Nevada,0.0,30468,618,849.0,6.0,7,6,1,63276.0,3080156
2020-07-16,Nevada,0.0,31915,626,1447.0,8.0,4,3,1,63276.0,3080156
2020-07-17,Nevada,0.0,33295,637,1380.0,11.0,4,3,1,63276.0,3080156
2020-07-18,Nevada,0.0,34477,646,1182.0,9.0,5,3,2,63276.0,3080156
2020-07-19,Nevada,0.0,35765,647,1288.0,1.0,5,3,2,63276.0,3080156
2020-07-20,Nevada,0.0,36713,648,948.0,1.0,19,18,1,63276.0,3080156
2020-07-21,Nevada,0.0,37528,676,815.0,28.0,3,1,2,63276.0,3080156
2020-07-22,Nevada,0.0,38657,704,1129.0,28.0,0,0,0,63276.0,3080156
2020-07-23,Nevada,0.0,39919,709,1262.0,5.0,1,0,1,63276.0,3080156
2020-07-24,Nevada,0.0,40885,722,966.0,13.0,0,0,0,63276.0,3080156
2020-07-25,Nevada,0.0,41816,732,931.0,10.0,1,0,1,63276.0,3080156
2020-07-26,Nevada,0.0,42843,734,1027.0,2.0,1,0,1,63276.0,3080156
2020-07-27,Nevada,0.0,43831,739,988.0,5.0,2,0,2,63276.0,3080156
2020-07-28,Nevada,0.0,44936,759,1105.0,20.0,0,0,0,63276.0,3080156
2020-07-29,Nevada,0.0,45806,780,870.0,21.0,115,74,41,63276.0,3080156
2020-07-30,Nevada,0.0,46824,801,1018.0,21.0,71,71,0,63276.0,3080156
2020-07-31,Nevada,0.0,48088,830,1264.0,29.0,76,75,1,63276.0,3080156
2020-08-01,Nevada,0.0,49074,832,986.0,2.0,83,83,0,63276.0,3080156
2020-08-02,Nevada,0.0,50205,832,1131.0,0.0,86,83,3,63276.0,3080156
2020-08-03,Nevada,0.0,51199,847,994.0,15.0,68,67,1,63276.0,3080156
2020-08-04,Nevada,0.0,52179,862,980.0,15.0,74,74,0,63276.0,3080156
2020-08-05,Nevada,0.0,52828,890,649.0,28.0,68,67,1,63276.0,3080156
2020-08-06,Nevada,0.0,53557,900,729.0,10.0,76,74,2,63276.0,3080156
2020-08-07,Nevada,0.0,54533,920,976.0,20.0,72,72,0,63276.0,3080156
2020-08-08,Nevada,0.0,55419,949,886.0,29.0,44,44,0,63276.0,3080156
2020-08-09,Nevada,0.0,56230,957,811.0,8.0,55,54,1,63276.0,3080156
2020-08-10,Nevada,0.0,56972,963,742.0,6.0,68,68,0,63276.0,3080156
2020-08-11,Nevada,0.0,57520,981,548.0,18.0,59,58,1,63276.0,3080156
2020-08-12,Nevada,0.0,58048,996,528.0,15.0,69,69,0,63276.0,3080156
2020-08-13,Nevada,0.0,58650,1030,602.0,34.0,64,63,1,63276.0,3080156
2020-08-14,Nevada,0.0,59749,1045,1099.0,15.0,57,57,0,63276.0,3080156
2020-08-15,Nevada,0.0,60608,1069,859.0,24.0,58,57,1,63276.0,3080156
2020-08-16,Nevada,0.0,61305,1072,697.0,3.0,60,59,1,63276.0,3080156
2020-08-17,Nevada,0.0,61967,1077,662.0,5.0,55,53,2,63276.0,3080156
2020-08-18,Nevada,0.0,62639,1102,672.0,25.0,66,65,1,63276.0,3080156
2020-08-19,Nevada,0.0,63028,1134,389.0,32.0,59,59,0,63276.0,3080156
2020-08-20,Nevada,0.0,63584,1172,556.0,38.0,64,63,1,63276.0,3080156
2020-08-21,Nevada,0.0,64433,1185,849.0,13.0,65,65,0,63276.0,3080156
2020-08-22,Nevada,0.0,65069,1197,636.0,12.0,49,49,0,63276.0,3080156
2020-08-23,Nevada,0.0,65601,1197,532.0,0.0,50,50,0,63276.0,3080156
2020-08-24,Nevada,0.0,66010,1200,409.0,3.0,47,47,0,63276.0,3080156
2020-08-25,Nevada,0.0,66413,1230,403.0,30.0,41,40,1,63276.0,3080156
2020-08-26,Nevada,0.0,66666,1250,253.0,20.0,45,45,0,63276.0,3080156
2020-08-27,Nevada,0.0,67220,1271,554.0,21.0,52,43,9,63276.0,3080156
2020-08-28,Nevada,0.0,67852,1287,632.0,16.0,69,69,0,63276.0,3080156
2020-08-29,Nevada,0.0,68461,1302,609.0,15.0,63,63,0,63276.0,3080156
2020-08-30,Nevada,0.0,68908,1302,447.0,0.0,39,38,1,63276.0,3080156
2020-08-31,Nevada,0.0,69228,1305,320.0,3.0,58,57,1,63276.0,3080156
2020-09-01,Nevada,0.0,69633,1313,405.0,8.0,45,44,1,63276.0,3080156
2020-09-02,Nevada,0.0,69872,1336,239.0,23.0,44,43,1,63276.0,3080156
2020-09-03,Nevada,0.0,70223,1363,351.0,27.0,51,51,0,63276.0,3080156
2020-09-04,Nevada,0.0,70712,1375,489.0,12.0,59,59,0,63276.0,3080156
2020-09-05,Nevada,0.0,71102,1388,390.0,13.0,37,37,0,63276.0,3080156
2020-09-06,Nevada,0.0,71610,1389,508.0,1.0,32,31,1,63276.0,3080156
2020-09-07,Nevada,0.0,71967,1393,357.0,4.0,44,44,0,63276.0,3080156
2020-09-08,Nevada,0.0,72104,1393,137.0,0.0,38,38,0,63276.0,3080156
2020-09-09,Nevada,0.0,72258,1412,154.0,19.0,32,32,0,63276.0,3080156
2020-09-10,Nevada,0.0,72546,1429,288.0,17.0,41,41,0,63276.0,3080156
2020-09-11,Nevada,0.0,72806,1439,260.0,10.0,47,47,0,63276.0,3080156
2020-09-12,Nevada,0.0,73220,1449,414.0,10.0,48,48,0,63276.0,3080156
2020-09-13,Nevada,0.0,73537,1452,317.0,3.0,38,38,0,63276.0,3080156
2020-09-14,Nevada,0.0,73814,1456,277.0,4.0,28,28,0,63276.0,3080156
2020-09-15,Nevada,0.0,74040,1482,226.0,26.0,34,34,0,63276.0,3080156
2020-09-16,Nevada,0.0,74248,1494,208.0,12.0,40,40,0,63276.0,3080156
2020-09-17,Nevada,0.0,74595,1506,347.0,12.0,31,31,0,63276.0,3080156
2020-09-18,Nevada,0.0,75096,1524,501.0,18.0,44,44,0,63276.0,3080156
2020-09-19,Nevada,0.0,75419,1528,323.0,4.0,44,42,2,63276.0,3080156
2020-09-20,Nevada,0.0,75804,1531,385.0,3.0,38,38,0,63276.0,3080156
2020-09-21,Nevada,0.0,76036,1531,232.0,0.0,38,38,0,63276.0,3080156
2020-09-22,Nevada,0.0,76298,1546,262.0,15.0,48,48,0,63276.0,3080156
2020-09-23,Nevada,0.0,76807,1556,509.0,10.0,48,47,1,63276.0,3080156
2020-09-24,Nevada,0.0,77197,1564,390.0,8.0,36,36,0,63276.0,3080156
2020-09-25,Nevada,0.0,77753,1573,556.0,9.0,43,41,2,63276.0,3080156
2020-09-26,Nevada,0.0,78355,1582,602.0,9.0,31,31,0,63276.0,3080156
2020-09-27,Nevada,0.0,78728,1585,373.0,3.0,27,26,1,63276.0,3080156
2020-09-28,Nevada,0.0,79191,1585,463.0,0.0,31,30,1,63276.0,3080156
2020-09-29,Nevada,0.0,79595,1593,404.0,8.0,37,26,11,63276.0,3080156
2020-09-30,Nevada,0.0,79980,1600,385.0,7.0,38,38,0,63276.0,3080156
2020-10-01,Nevada,0.0,80410,1603,430.0,3.0,36,36,0,63276.0,3080156
2020-10-02,Nevada,0.0,81182,1609,772.0,6.0,40,39,1,63276.0,3080156
2020-10-03,Nevada,0.0,81708,1620,526.0,11.0,25,25,0,63276.0,3080156
2020-10-04,Nevada,0.0,82100,1623,392.0,3.0,35,34,1,63276.0,3080156
2020-10-05,Nevada,0.0,82437,1623,337.0,0.0,46,46,0,63276.0,3080156
2020-10-06,Nevada,0.0,82916,1629,479.0,6.0,42,41,1,63276.0,3080156
2020-10-07,Nevada,0.0,83347,1636,431.0,7.0,38,38,0,63276.0,3080156
2020-10-08,Nevada,0.0,83827,1649,480.0,13.0,47,47,0,63276.0,3080156
2020-10-09,Nevada,0.0,84593,1657,766.0,8.0,34,34,0,63276.0,3080156
