date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-01-23,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-01-24,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-01-25,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-01-26,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-01-27,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-01-28,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-01-29,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-01-30,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-01-31,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-01,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-02,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-03,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-04,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-05,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-06,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-07,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-08,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-09,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-10,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-11,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-12,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-13,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-14,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-15,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-16,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-17,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-18,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-19,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-20,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-21,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-22,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-23,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-24,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-25,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-26,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-27,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-28,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-02-29,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-03-01,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-03-02,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-03-03,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-03-04,Texas,0.0,0,0,0.0,0.0,62,63,-1,64034.0,28995881
2020-03-05,Texas,0.0,3,0,3.0,0.0,62,63,-1,64034.0,28995881
2020-03-06,Texas,0.0,4,0,1.0,0.0,62,63,-1,64034.0,28995881
2020-03-07,Texas,0.0,8,0,4.0,0.0,62,63,-1,64034.0,28995881
2020-03-08,Texas,0.0,11,0,3.0,0.0,62,63,-1,64034.0,28995881
2020-03-09,Texas,0.0,13,0,2.0,0.0,62,63,-1,64034.0,28995881
2020-03-10,Texas,0.0,16,0,3.0,0.0,62,63,-1,64034.0,28995881
2020-03-11,Texas,0.0,21,0,5.0,0.0,62,63,-1,64034.0,28995881
2020-03-12,Texas,0.0,27,0,6.0,0.0,62,63,-1,64034.0,28995881
2020-03-13,Texas,0.0,44,0,17.0,0.0,62,63,-1,64034.0,28995881
2020-03-14,Texas,0.0,60,0,16.0,0.0,62,63,-1,64034.0,28995881
2020-03-15,Texas,0.0,64,0,4.0,0.0,62,63,-1,64034.0,28995881
2020-03-16,Texas,0.0,85,0,21.0,0.0,62,63,-1,64034.0,28995881
