date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-01-23,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-01-24,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-01-25,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-01-26,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-01-27,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-01-28,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-01-29,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-01-30,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-01-31,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-01,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-02,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-03,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-04,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-05,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-06,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-07,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-08,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-09,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-10,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-11,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-12,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-13,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-14,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-15,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-16,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-17,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-18,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-19,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-20,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-21,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-22,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-23,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-24,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-25,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-26,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-27,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-28,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-02-29,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-03-01,Florida,0.0,0,0,0.0,0.0,288,282,6,59227.0,21477737
2020-03-02,Florida,0.0,1,0,1.0,0.0,288,282,6,59227.0,21477737
2020-03-03,Florida,0.0,2,0,1.0,0.0,288,282,6,59227.0,21477737
2020-03-04,Florida,0.0,2,0,0.0,0.0,288,282,6,59227.0,21477737
2020-03-05,Florida,0.0,3,0,1.0,0.0,288,282,6,59227.0,21477737
2020-03-06,Florida,0.0,3,0,0.0,0.0,288,282,6,59227.0,21477737
2020-03-07,Florida,0.0,7,0,4.0,0.0,288,282,6,59227.0,21477737
2020-03-08,Florida,0.0,10,2,3.0,2.0,288,282,6,59227.0,21477737
2020-03-09,Florida,0.0,13,2,3.0,0.0,288,282,6,59227.0,21477737
2020-03-10,Florida,0.0,15,2,2.0,0.0,288,282,6,59227.0,21477737
2020-03-11,Florida,0.0,24,2,9.0,0.0,288,282,6,59227.0,21477737
2020-03-12,Florida,0.0,30,2,6.0,0.0,288,282,6,59227.0,21477737
2020-03-13,Florida,0.0,50,2,20.0,0.0,288,282,6,59227.0,21477737
2020-03-14,Florida,0.0,76,2,26.0,0.0,288,282,6,59227.0,21477737
2020-03-15,Florida,0.0,100,3,24.0,1.0,288,282,6,59227.0,21477737
2020-03-16,Florida,0.0,101,3,1.0,0.0,288,282,6,59227.0,21477737
2020-03-17,Florida,0.0,190,5,89.0,2.0,288,282,6,59227.0,21477737
2020-03-18,Florida,0.0,306,7,116.0,2.0,288,282,6,59227.0,21477737
2020-03-19,Florida,0.0,432,9,126.0,2.0,288,282,6,59227.0,21477737
2020-03-20,Florida,0.0,564,11,132.0,2.0,288,282,6,59227.0,21477737
2020-03-21,Florida,0.0,763,13,199.0,2.0,288,282,6,59227.0,21477737
2020-03-22,Florida,0.0,1004,13,241.0,0.0,288,282,6,59227.0,21477737
2020-03-23,Florida,0.0,1227,18,223.0,5.0,288,282,6,59227.0,21477737
2020-03-24,Florida,0.0,1412,18,185.0,0.0,289,282,6,59227.0,21477737
2020-03-25,Florida,0.0,1682,23,270.0,5.0,289,283,6,59227.0,21477737
2020-03-26,Florida,0.0,2357,29,675.0,6.0,290,283,6,59227.0,21477737
2020-03-27,Florida,0.0,2900,35,543.0,6.0,290,284,6,59227.0,21477737
2020-03-28,Florida,0.0,3763,54,863.0,19.0,290,284,6,59227.0,21477737
2020-03-29,Florida,0.0,4246,56,483.0,2.0,291,284,6,59227.0,21477737
2020-03-30,Florida,0.0,5473,63,1227.0,7.0,291,285,6,59227.0,21477737
2020-03-31,Florida,0.0,6741,85,1268.0,22.0,292,286,6,59227.0,21477737
2020-04-01,Florida,0.0,6956,87,215.0,2.0,293,287,6,59227.0,21477737
2020-04-02,Florida,0.0,9008,164,2052.0,77.0,294,288,7,59227.0,21477737
2020-04-03,Florida,0.0,10268,170,1260.0,6.0,295,289,7,59227.0,21477737
2020-04-04,Florida,0.0,11537,195,1269.0,25.0,296,290,7,59227.0,21477737
2020-04-05,Florida,0.0,12350,221,813.0,26.0,297,290,7,59227.0,21477737
2020-04-06,Florida,0.0,13324,236,974.0,15.0,298,291,7,59227.0,21477737
2020-04-07,Florida,0.0,14545,283,1221.0,47.0,300,293,7,59227.0,21477737
2020-04-08,Florida,0.0,15456,309,911.0,26.0,300,293,7,59227.0,21477737
2020-04-09,Florida,0.0,16364,354,908.0,45.0,301,295,7,59227.0,21477737
2020-04-10,Florida,0.0,17531,390,1167.0,36.0,303,296,7,59227.0,21477737
2020-04-11,Florida,0.0,18494,438,963.0,48.0,304,297,7,59227.0,21477737
2020-04-12,Florida,0.0,19895,461,1401.0,23.0,304,298,7,59227.0,21477737
2020-04-13,Florida,0.0,21019,499,1124.0,38.0,305,298,7,59227.0,21477737
2020-04-14,Florida,0.0,21628,571,609.0,72.0,306,299,7,59227.0,21477737
2020-04-15,Florida,0.0,22511,596,883.0,25.0,308,301,7,59227.0,21477737
2020-04-16,Florida,0.0,23343,668,832.0,72.0,309,302,7,59227.0,21477737
2020-04-17,Florida,0.0,24759,725,1416.0,57.0,310,303,7,59227.0,21477737
2020-04-18,Florida,0.0,25492,748,733.0,23.0,311,304,7,59227.0,21477737
2020-04-19,Florida,0.0,26314,774,822.0,26.0,312,305,7,59227.0,21477737
2020-04-20,Florida,0.0,27059,822,745.0,48.0,312,305,7,59227.0,21477737
2020-04-21,Florida,0.0,27869,867,810.0,45.0,314,306,7,59227.0,21477737
2020-04-22,Florida,0.0,28309,893,440.0,26.0,315,308,7,59227.0,21477737
2020-04-23,Florida,0.0,29648,987,1339.0,94.0,316,309,7,59227.0,21477737
2020-04-24,Florida,0.0,30533,1046,885.0,59.0,318,310,7,59227.0,21477737
2020-04-25,Florida,0.0,30839,1055,306.0,9.0,319,311,7,59227.0,21477737
2020-04-26,Florida,0.0,31532,1075,693.0,20.0,319,312,7,59227.0,21477737
2020-04-27,Florida,0.0,32138,1088,606.0,13.0,320,312,7,59227.0,21477737
2020-04-28,Florida,0.0,32848,1171,710.0,83.0,320,313,7,59227.0,21477737
2020-04-29,Florida,0.0,33193,1218,345.0,47.0,322,315,7,59227.0,21477737
2020-04-30,Florida,0.0,33690,1268,497.0,50.0,323,316,7,59227.0,21477737
2020-05-01,Florida,0.0,34728,1314,1038.0,46.0,323,316,7,59227.0,21477737
2020-05-02,Florida,0.0,35463,1364,735.0,50.0,324,317,7,59227.0,21477737
2020-05-03,Florida,0.0,36078,1379,615.0,15.0,326,319,8,59227.0,21477737
2020-05-04,Florida,0.0,36897,1399,819.0,20.0,327,319,8,59227.0,21477737
2020-05-05,Florida,0.0,37439,1471,542.0,72.0,328,320,8,59227.0,21477737
2020-05-06,Florida,0.0,38002,1539,563.0,68.0,329,322,8,59227.0,21477737
2020-05-07,Florida,0.0,38828,1600,826.0,61.0,331,323,8,59227.0,21477737
2020-05-08,Florida,0.0,39199,1669,371.0,69.0,332,324,8,59227.0,21477737
2020-05-09,Florida,0.0,40001,1715,802.0,46.0,333,325,8,59227.0,21477737
2020-05-10,Florida,0.0,40596,1721,595.0,6.0,333,326,8,59227.0,21477737
2020-05-11,Florida,0.0,40982,1735,386.0,14.0,334,326,8,59227.0,21477737
2020-05-12,Florida,0.0,41923,1779,941.0,44.0,335,327,8,59227.0,21477737
2020-05-13,Florida,0.0,42402,1827,479.0,48.0,336,328,8,59227.0,21477737
2020-05-14,Florida,0.0,43210,1875,808.0,48.0,337,329,8,59227.0,21477737
2020-05-15,Florida,0.0,44138,1917,928.0,42.0,337,329,8,59227.0,21477737
2020-05-16,Florida,0.0,44811,1964,673.0,47.0,339,331,8,59227.0,21477737
2020-05-17,Florida,0.0,45588,1973,777.0,9.0,340,332,8,59227.0,21477737
2020-05-18,Florida,0.0,46442,1997,854.0,24.0,340,332,8,59227.0,21477737
2020-05-19,Florida,0.0,46944,2052,502.0,55.0,342,334,8,59227.0,21477737
2020-05-20,Florida,0.0,47471,2096,527.0,44.0,343,335,8,59227.0,21477737
2020-05-21,Florida,0.0,48675,2144,1204.0,48.0,345,336,8,59227.0,21477737
2020-05-22,Florida,0.0,49451,2190,776.0,46.0,346,337,8,59227.0,21477737
2020-05-23,Florida,0.0,50127,2233,676.0,43.0,347,339,8,59227.0,21477737
