date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-01-23,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-01-24,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-01-25,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-01-26,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-01-27,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-01-28,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-01-29,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-01-30,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-01-31,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-01,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-02,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-03,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-04,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-05,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-06,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-07,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-08,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-09,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-10,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-11,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
2020-02-12,Indiana,0.0,0,0,0.0,0.0,108,104,4,57603.0,6732219
