date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-01-23,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-01-24,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-01-25,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-01-26,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-01-27,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-01-28,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-01-29,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-01-30,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-01-31,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-01,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-02,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-03,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-04,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-05,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-06,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-07,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-08,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-09,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-10,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-11,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-12,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-13,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-14,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-15,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-16,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-17,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-18,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-19,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-20,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-21,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-22,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-23,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-24,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
2020-02-25,Wisconsin,0.0,0,0,0.0,0.0,155,151,3,64168.0,5822434
