date,state,fips,cases,deaths,cases_diff,deaths_diff,hospitalization_total,hospitalization_total_adult,hospitalization_total_pediatric,household_median_income,population
2020-01-22,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-01-23,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-01-24,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-01-25,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-01-26,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-01-27,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-01-28,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-01-29,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-01-30,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-01-31,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-01,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-02,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-03,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-04,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-05,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-06,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-07,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-08,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-09,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-10,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-11,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-12,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-13,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-14,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-15,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-16,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-17,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-18,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-19,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-20,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-21,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-22,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-23,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-24,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-25,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-26,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-27,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-28,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-02-29,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-01,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-02,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-03,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-04,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-05,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-06,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-07,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-08,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-09,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-10,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-11,Mississippi,0.0,0,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-12,Mississippi,0.0,1,0,1.0,0.0,41,40,1,45792.0,2976149
2020-03-13,Mississippi,0.0,6,0,5.0,0.0,41,40,1,45792.0,2976149
2020-03-14,Mississippi,0.0,6,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-15,Mississippi,0.0,6,0,0.0,0.0,41,40,1,45792.0,2976149
2020-03-16,Mississippi,0.0,12,0,6.0,0.0,41,40,1,45792.0,2976149
2020-03-17,Mississippi,0.0,21,0,9.0,0.0,41,40,1,45792.0,2976149
2020-03-18,Mississippi,0.0,34,0,13.0,0.0,41,40,1,45792.0,2976149
2020-03-19,Mississippi,0.0,50,1,16.0,1.0,41,40,1,45792.0,2976149
2020-03-20,Mississippi,0.0,80,1,30.0,0.0,41,40,1,45792.0,2976149
2020-03-21,Mississippi,0.0,140,1,60.0,0.0,41,40,1,45792.0,2976149
2020-03-22,Mississippi,0.0,207,1,67.0,0.0,41,40,1,45792.0,2976149
2020-03-23,Mississippi,0.0,249,1,42.0,0.0,41,40,1,45792.0,2976149
2020-03-24,Mississippi,0.0,320,1,71.0,0.0,42,41,1,45792.0,2976149
2020-03-25,Mississippi,0.0,377,3,57.0,2.0,42,41,1,45792.0,2976149
2020-03-26,Mississippi,0.0,485,6,108.0,3.0,42,41,1,45792.0,2976149
2020-03-27,Mississippi,0.0,579,8,94.0,2.0,42,41,1,45792.0,2976149
2020-03-28,Mississippi,0.0,663,13,84.0,5.0,43,42,1,45792.0,2976149
2020-03-29,Mississippi,0.0,759,14,96.0,1.0,43,42,1,45792.0,2976149
2020-03-30,Mississippi,0.0,847,16,88.0,2.0,42,41,1,45792.0,2976149
2020-03-31,Mississippi,0.0,937,20,90.0,4.0,43,42,1,45792.0,2976149
2020-04-01,Mississippi,0.0,1073,22,136.0,2.0,43,42,1,45792.0,2976149
2020-04-02,Mississippi,0.0,1177,26,104.0,4.0,44,43,1,45792.0,2976149
2020-04-03,Mississippi,0.0,1358,29,181.0,3.0,44,43,1,45792.0,2976149
2020-04-04,Mississippi,0.0,1455,35,97.0,6.0,44,43,1,45792.0,2976149
2020-04-05,Mississippi,0.0,1638,43,183.0,8.0,45,43,1,45792.0,2976149
2020-04-06,Mississippi,0.0,1738,51,100.0,8.0,45,43,1,45792.0,2976149
2020-04-07,Mississippi,0.0,1915,60,177.0,9.0,44,43,1,45792.0,2976149
2020-04-08,Mississippi,0.0,2003,67,88.0,7.0,44,43,1,45792.0,2976149
2020-04-09,Mississippi,0.0,2260,76,257.0,9.0,44,43,1,45792.0,2976149
2020-04-10,Mississippi,0.0,2469,82,209.0,6.0,45,44,1,45792.0,2976149
2020-04-11,Mississippi,0.0,2642,93,173.0,11.0,45,44,1,45792.0,2976149
2020-04-12,Mississippi,0.0,2781,96,139.0,3.0,45,44,1,45792.0,2976149
2020-04-13,Mississippi,0.0,2942,98,161.0,2.0,45,44,1,45792.0,2976149
2020-04-14,Mississippi,0.0,3087,111,145.0,13.0,45,44,1,45792.0,2976149
2020-04-15,Mississippi,0.0,3360,122,273.0,11.0,46,45,1,45792.0,2976149
2020-04-16,Mississippi,0.0,3624,129,264.0,7.0,46,45,1,45792.0,2976149
2020-04-17,Mississippi,0.0,3793,140,169.0,11.0,47,45,1,45792.0,2976149
2020-04-18,Mississippi,0.0,3974,152,181.0,12.0,47,46,1,45792.0,2976149
2020-04-19,Mississippi,0.0,4274,159,300.0,7.0,47,46,1,45792.0,2976149
2020-04-20,Mississippi,0.0,4512,169,238.0,10.0,47,46,1,45792.0,2976149
2020-04-21,Mississippi,0.0,4716,183,204.0,14.0,47,46,1,45792.0,2976149
2020-04-22,Mississippi,0.0,4894,193,178.0,10.0,48,47,1,45792.0,2976149
2020-04-23,Mississippi,0.0,5153,201,259.0,8.0,48,47,1,45792.0,2976149
2020-04-24,Mississippi,0.0,5434,209,281.0,8.0,48,47,1,45792.0,2976149
2020-04-25,Mississippi,0.0,5718,221,284.0,12.0,48,47,1,45792.0,2976149
2020-04-26,Mississippi,0.0,5911,227,193.0,6.0,49,47,1,45792.0,2976149
2020-04-27,Mississippi,0.0,6094,229,183.0,2.0,49,48,1,45792.0,2976149
2020-04-28,Mississippi,0.0,6342,239,248.0,10.0,49,48,1,45792.0,2976149
2020-04-29,Mississippi,0.0,6569,250,227.0,11.0,49,48,1,45792.0,2976149
2020-04-30,Mississippi,0.0,6815,261,246.0,11.0,50,49,1,45792.0,2976149
2020-05-01,Mississippi,0.0,7212,281,397.0,20.0,50,49,1,45792.0,2976149
2020-05-02,Mississippi,0.0,7441,291,229.0,10.0,51,49,1,45792.0,2976149
2020-05-03,Mississippi,0.0,7550,303,109.0,12.0,51,50,1,45792.0,2976149
2020-05-04,Mississippi,0.0,7877,310,327.0,7.0,51,50,1,45792.0,2976149
2020-05-05,Mississippi,0.0,8207,342,330.0,32.0,51,50,1,45792.0,2976149
2020-05-06,Mississippi,0.0,8424,374,217.0,32.0,51,50,1,45792.0,2976149
2020-05-07,Mississippi,0.0,8686,396,262.0,22.0,52,51,1,45792.0,2976149
2020-05-08,Mississippi,0.0,9090,409,404.0,13.0,52,51,1,45792.0,2976149
2020-05-09,Mississippi,0.0,9378,421,288.0,12.0,52,51,1,45792.0,2976149
2020-05-10,Mississippi,0.0,9501,430,123.0,9.0,53,51,1,45792.0,2976149
2020-05-11,Mississippi,0.0,9674,435,173.0,5.0,53,51,1,45792.0,2976149
2020-05-12,Mississippi,0.0,9908,457,234.0,22.0,53,52,1,45792.0,2976149
2020-05-13,Mississippi,0.0,10090,465,182.0,8.0,53,52,1,45792.0,2976149
